Name,Alternating,Unknotting Number
13n_3155,N,[1;2]
13n_3156,N,[1;2]
13n_3157,N,[1;2]
13n_3158,N,[1;2]
13n_3159,N,[1;2]
13n_3160,N,[1;3]
13n_3161,N,[1;3]
13n_3162,N,[1;3]
13n_3163,N,[1;2]
13n_3164,N,1
13n_3165,N,[1;2]
13n_3166,N,3
13n_3167,N,2
13n_3168,N,4
13n_3169,N,2
13n_3170,N,[1;2]
13n_3171,N,[1;2]
13n_3172,N,2
13n_3173,N,[1;2]
13n_3174,N,2
13n_3175,N,[1;2]
13n_3176,N,[1;2]
13n_3177,N,2
13n_3178,N,1
13n_3179,N,2
13n_3180,N,[1;2]
13n_3181,N,[1;2]
13n_3182,N,1
13n_3183,N,1
13n_3184,N,[1;2]
13n_3185,N,[1;2]
13n_3186,N,[1;2]
13n_3187,N,1
13n_3188,N,[1;2]
13n_3189,N,[1;2]
13n_3190,N,[1;2]
13n_3191,N,[2;3]
13n_3192,N,[1;2]
13n_3193,N,[1;2]
13n_3194,N,[1;2]
13n_3195,N,[1;2]
13n_3196,N,[2;3]
13n_3197,N,[1;2]
13n_3198,N,[1;2]
13n_3199,N,[2;3]
13n_3200,N,[2;3]
13n_3201,N,1
13n_3202,N,[1;2]
13n_3203,N,[2;3]
13n_3204,N,2
13n_3205,N,1
13n_3206,N,3
13n_3207,N,[1;2]
13n_3208,N,[1;2]
13n_3209,N,[1;2]
13n_3210,N,[3;4]
13n_3211,N,[1;2]
13n_3212,N,3
13n_3213,N,[1;2]
13n_3214,N,2
13n_3215,N,[1;2]
13n_3216,N,[1;2]
13n_3217,N,2
13n_3218,N,1
13n_3219,N,2
13n_3220,N,[1;2]
13n_3221,N,[1;2]
13n_3222,N,[1;2]
13n_3223,N,1
13n_3224,N,3
13n_3225,N,[1;3]
13n_3226,N,[1;2]
13n_3227,N,[1;3]
13n_3228,N,[1;2]
13n_3229,N,[1;2]
13n_3230,N,[1;2]
13n_3231,N,[2;3]
13n_3232,N,[1;2]
13n_3233,N,1
13n_3234,N,1
13n_3235,N,[1;2]
13n_3236,N,[1;2]
13n_3237,N,[1;2]
13n_3238,N,[1;2]
13n_3239,N,[2;3]
13n_3240,N,[1;2]
13n_3241,N,[1;2]
13n_3242,N,[1;2]
13n_3243,N,[1;2]
13n_3244,N,2
13n_3245,N,1
13n_3246,N,[1;2]
13n_3247,N,[1;2]
13n_3248,N,[1;2]
13n_3249,N,[1;2]
13n_3250,N,[1;3]
13n_3251,N,[1;2]
13n_3252,N,[1;2]
13n_3253,N,[2;3]
13n_3254,N,[2;3]
13n_3255,N,[1;2]
13n_3256,N,[3;4]
13n_3257,N,[2;3]
13n_3258,N,[1;2]
13n_3259,N,[1;2]
13n_3260,N,[2;3]
13n_3261,N,2
13n_3262,N,[1;2]
13n_3263,N,[1;2]
13n_3264,N,[1;2]
13n_3265,N,[1;3]
13n_3266,N,[1;2]
13n_3267,N,3
13n_3268,N,2
13n_3269,N,[1;2]
13n_3270,N,[1;2]
13n_3271,N,2
13n_3272,N,[1;2]
13n_3273,N,2
13n_3274,N,[2;3]
13n_3275,N,1
13n_3276,N,[2;3]
13n_3277,N,[1;2]
13n_3278,N,[1;2]
13n_3279,N,[1;2]
13n_3280,N,[2;3]
13n_3281,N,[1;2]
13n_3282,N,[1;3]
13n_3283,N,[1;2]
13n_3284,N,[1;2]
13n_3285,N,1
13n_3286,N,[1;2]
13n_3287,N,[1;2]
13n_3288,N,[1;2]
13n_3289,N,[1;2]
13n_3290,N,[1;2]
13n_3291,N,1
13n_3292,N,2
13n_3293,N,4
13n_3294,N,[2;3]
13n_3295,N,[1;2]
13n_3296,N,1
13n_3297,N,[2;3]
13n_3298,N,[1;3]
13n_3299,N,[1;2]
13n_3300,N,[1;2]
13n_3301,N,[1;2]
13n_3302,N,2
13n_3303,N,3
13n_3304,N,1
13n_3305,N,[1;2]
13n_3306,N,[1;2]
13n_3307,N,2
13n_3308,N,[1;2]
13n_3309,N,[1;2]
13n_3310,N,1
13n_3311,N,[2;3]
13n_3312,N,[1;3]
13n_3313,N,[1;2]
13n_3314,N,3
13n_3315,N,[1;2]
13n_3316,N,[1;2]
13n_3317,N,[1;3]
13n_3318,N,[1;2]
13n_3319,N,[2;3]
13n_3320,N,[1;2]
13n_3321,N,[1;2]
13n_3322,N,[1;2]
13n_3323,N,[1;2]
13n_3324,N,[1;2]
13n_3325,N,1
13n_3326,N,2
13n_3327,N,[1;2]
13n_3328,N,[1;2]
13n_3329,N,[2;3]
13n_3330,N,[1;2]
13n_3331,N,1
13n_3332,N,[1;3]
13n_3333,N,[1;2]
13n_3334,N,[1;2]
13n_3335,N,[3;4]
13n_3336,N,[1;2]
13n_3337,N,3
13n_3338,N,[1;2]
13n_3339,N,2
13n_3340,N,[1;2]
13n_3341,N,2
13n_3342,N,[1;2]
13n_3343,N,[1;2]
13n_3344,N,[1;2]
13n_3345,N,1
13n_3346,N,[1;2]
13n_3347,N,[1;3]
13n_3348,N,[1;3]
13n_3349,N,2
13n_3350,N,3
13n_3351,N,2
13n_3352,N,[1;2]
13n_3353,N,[1;2]
13n_3354,N,4
13n_3355,N,3
13n_3356,N,2
13n_3357,N,[1;2]
13n_3358,N,[1;2]
13n_3359,N,2
13n_3360,N,[1;2]
13n_3361,N,[1;2]
13n_3362,N,[1;2]
13n_3363,N,2
13n_3364,N,3
13n_3365,N,2
13n_3366,N,1
13n_3367,N,1
13n_3368,N,[1;2]
13n_3369,N,2
13n_3370,N,[1;3]
13n_3371,N,[1;3]
13n_3372,N,1
13n_3373,N,1
13n_3374,N,[1;2]
13n_3375,N,[2;3]
13n_3376,N,[1;2]
13n_3377,N,[1;3]
13n_3378,N,[1;2]
13n_3379,N,2
13n_3380,N,2
13n_3381,N,1
13n_3382,N,1
13n_3383,N,[2;3]
13n_3384,N,[1;2]
13n_3385,N,1
13n_3386,N,[2;3]
13n_3387,N,1
13n_3388,N,[1;2]
13n_3389,N,[1;2]
13n_3390,N,[3;4]
13n_3391,N,2
13n_3392,N,[1;2]
13n_3393,N,2
13n_3394,N,2
13n_3395,N,[1;2]
13n_3396,N,[1;2]
13n_3397,N,[1;2]
13n_3398,N,2
13n_3399,N,1
13n_3400,N,1
13n_3401,N,4
13n_3402,N,[1;3]
13n_3403,N,[1;2]
13n_3404,N,4
13n_3405,N,1
13n_3406,N,4
13n_3407,N,[1;2]
13n_3408,N,[1;2]
13n_3409,N,4
13n_3410,N,[1;2]
13n_3411,N,[1;2]
13n_3412,N,[1;2]
13n_3413,N,[1;2]
13n_3414,N,[1;2]
13n_3415,N,1
13n_3416,N,1
13n_3417,N,[1;2]
13n_3418,N,2
13n_3419,N,[1;2]
13n_3420,N,[1;2]
13n_3421,N,[1;3]
13n_3422,N,2
13n_3423,N,[1;2]
13n_3424,N,1
13n_3425,N,[1;2]
13n_3426,N,[2;3]
13n_3427,N,[1;2]
13n_3428,N,[1;2]
13n_3429,N,[1;3]
13n_3430,N,2
13n_3431,N,2
13n_3432,N,3
13n_3433,N,[1;2]
13n_3434,N,[1;2]
13n_3435,N,[1;2]
13n_3436,N,[1;2]
13n_3437,N,[1;2]
13n_3438,N,2
13n_3439,N,[1;2]
13n_3440,N,[1;2]
13n_3441,N,1
13n_3442,N,1
13n_3443,N,2
13n_3444,N,[1;2]
13n_3445,N,1
13n_3446,N,[2;3]
13n_3447,N,[1;2]
13n_3448,N,[1;2]
13n_3449,N,[1;3]
13n_3450,N,[1;2]
13n_3451,N,[1;3]
13n_3452,N,[1;2]
13n_3453,N,1
13n_3454,N,[2;3]
13n_3455,N,[1;2]
13n_3456,N,[1;2]
13n_3457,N,[1;2]
13n_3458,N,[1;2]
13n_3459,N,[1;2]
13n_3460,N,[1;2]
13n_3461,N,[1;2]
13n_3462,N,2
13n_3463,N,[1;3]
13n_3464,N,1
13n_3465,N,[1;2]
13n_3466,N,[1;2]
13n_3467,N,[2;3]
13n_3468,N,2
13n_3469,N,[1;2]
13n_3470,N,[1;3]
13n_3471,N,[1;2]
13n_3472,N,1
13n_3473,N,[1;2]
13n_3474,N,[1;2]
13n_3475,N,[1;2]
13n_3476,N,[1;2]
13n_3477,N,[1;2]
13n_3478,N,2
13n_3479,N,[1;2]
13n_3480,N,3
13n_3481,N,[1;2]
13n_3482,N,[1;2]
13n_3483,N,[1;2]
13n_3484,N,3
13n_3485,N,1
13n_3486,N,[1;2]
13n_3487,N,[1;2]
13n_3488,N,[1;2]
13n_3489,N,3
13n_3490,N,3
13n_3491,N,2
13n_3492,N,2
13n_3493,N,3
13n_3494,N,2
13n_3495,N,[3;4]
13n_3496,N,[1;2]
13n_3497,N,[1;2]
13n_3498,N,[1;2]
13n_3499,N,4
13n_3500,N,[3;4]
13n_3501,N,[2;3]
13n_3502,N,[3;4]
13n_3503,N,[1;3]
13n_3504,N,[2;3]
13n_3505,N,[1;3]
13n_3506,N,[1;2]
13n_3507,N,[1;3]
13n_3508,N,[2;4]
13n_3509,N,[1;2]
13n_3510,N,[1;2]
13n_3511,N,[2;3]
13n_3512,N,[1;3]
13n_3513,N,[1;2]
13n_3514,N,[1;3]
13n_3515,N,[2;3]
13n_3516,N,[1;3]
13n_3517,N,[1;2]
13n_3518,N,[2;3]
13n_3519,N,[3;4]
13n_3520,N,[2;3]
13n_3521,N,[2;3]
13n_3522,N,[1;2]
13n_3523,N,2
13n_3524,N,[1;3]
13n_3525,N,[2;3]
13n_3526,N,[1;2]
13n_3527,N,3
13n_3528,N,4
13n_3529,N,[1;2]
13n_3530,N,1
13n_3531,N,1
13n_3532,N,[3;4]
13n_3533,N,[2;3]
13n_3534,N,[1;2]
13n_3535,N,[1;2]
13n_3536,N,2
13n_3537,N,[1;2]
13n_3538,N,1
13n_3539,N,[1;3]
13n_3540,N,[1;2]
13n_3541,N,[1;2]
13n_3542,N,[1;3]
13n_3543,N,2
13n_3544,N,1
13n_3545,N,[1;2]
13n_3546,N,[2;3]
13n_3547,N,[1;2]
13n_3548,N,[1;2]
13n_3549,N,[1;2]
13n_3550,N,[1;3]
13n_3551,N,4
13n_3552,N,[3;4]
13n_3553,N,[1;2]
13n_3554,N,[1;3]
13n_3555,N,1
13n_3556,N,1
13n_3557,N,[1;2]
13n_3558,N,[1;3]
13n_3559,N,[1;2]
13n_3560,N,2
13n_3561,N,2
13n_3562,N,[1;3]
13n_3563,N,1
13n_3564,N,[1;2]
13n_3565,N,[1;2]
13n_3566,N,4
13n_3567,N,[1;2]
13n_3568,N,1
13n_3569,N,3
13n_3570,N,[2;3]
13n_3571,N,[1;2]
13n_3572,N,2
13n_3573,N,1
13n_3574,N,1
13n_3575,N,[1;2]
13n_3576,N,3
13n_3577,N,[1;2]
13n_3578,N,[1;2]
13n_3579,N,[1;2]
13n_3580,N,1
13n_3581,N,2
13n_3582,N,[1;2]
13n_3583,N,[1;3]
13n_3584,N,2
13n_3585,N,3
13n_3586,N,[1;2]
13n_3587,N,3
13n_3588,N,[3;4]
13n_3589,N,[2;3]
13n_3590,N,[1;2]
13n_3591,N,1
13n_3592,N,[1;2]
13n_3593,N,[2;3]
13n_3594,N,[2;3]
13n_3595,N,[1;3]
13n_3596,N,[2;3]
13n_3597,N,[1;2]
13n_3598,N,[1;2]
13n_3599,N,[1;2]
13n_3600,N,[1;2]
13n_3601,N,[2;3]
13n_3602,N,[1;3]
13n_3603,N,3
13n_3604,N,2
13n_3605,N,1
13n_3606,N,[1;2]
13n_3607,N,[1;2]
13n_3608,N,3
13n_3609,N,2
13n_3610,N,[1;2]
13n_3611,N,2
13n_3612,N,[2;3]
13n_3613,N,[1;2]
13n_3614,N,[1;2]
13n_3615,N,1
13n_3616,N,[1;2]
13n_3617,N,[1;2]
13n_3618,N,1
13n_3619,N,2
13n_3620,N,[1;2]
13n_3621,N,[1;2]
13n_3622,N,[1;2]
13n_3623,N,[1;2]
13n_3624,N,[1;2]
13n_3625,N,1
13n_3626,N,1
13n_3627,N,2
13n_3628,N,1
13n_3629,N,[2;3]
13n_3630,N,[1;2]
13n_3631,N,[1;2]
13n_3632,N,2
13n_3633,N,3
13n_3634,N,2
13n_3635,N,3
13n_3636,N,[1;2]
13n_3637,N,[1;2]
13n_3638,N,2
13n_3639,N,[1;2]
13n_3640,N,[1;2]
13n_3641,N,[1;2]
13n_3642,N,4
13n_3643,N,3
13n_3644,N,1
13n_3645,N,2
13n_3646,N,[1;3]
13n_3647,N,2
13n_3648,N,[2;3]
13n_3649,N,[1;2]
13n_3650,N,2
13n_3651,N,[1;2]
13n_3652,N,[1;2]
13n_3653,N,[2;3]
13n_3654,N,2
13n_3655,N,3
13n_3656,N,1
13n_3657,N,[1;2]
13n_3658,N,[1;2]
13n_3659,N,2
13n_3660,N,[1;3]
13n_3661,N,[1;2]
13n_3662,N,[1;3]
13n_3663,N,[2;3]
13n_3664,N,[1;3]
13n_3665,N,[1;3]
13n_3666,N,[2;3]
13n_3667,N,[1;2]
13n_3668,N,2
13n_3669,N,[1;2]
13n_3670,N,1
13n_3671,N,[3;4]
13n_3672,N,[1;2]
13n_3673,N,3
13n_3674,N,1
13n_3675,N,[2;3]
13n_3676,N,[2;3]
13n_3677,N,[1;2]
13n_3678,N,[1;2]
13n_3679,N,[1;2]
13n_3680,N,3
13n_3681,N,1
13n_3682,N,[1;2]
13n_3683,N,3
13n_3684,N,[1;2]
13n_3685,N,2
13n_3686,N,3
13n_3687,N,[1;2]
13n_3688,N,[1;3]
13n_3689,N,[1;2]
13n_3690,N,[1;2]
13n_3691,N,2
13n_3692,N,2
13n_3693,N,[1;2]
13n_3694,N,[1;2]
13n_3695,N,[2;3]
13n_3696,N,3
13n_3697,N,[2;3]
13n_3698,N,[2;3]
13n_3699,N,[1;2]
13n_3700,N,[1;3]
13n_3701,N,2
13n_3702,N,[1;2]
13n_3703,N,[1;3]
13n_3704,N,[1;2]
13n_3705,N,[1;2]
13n_3706,N,1
13n_3707,N,[3;4]
13n_3708,N,[1;2]
13n_3709,N,[2;3]
13n_3710,N,2
13n_3711,N,[3;4]
13n_3712,N,[2;3]
13n_3713,N,[2;3]
13n_3714,N,[1;2]
13n_3715,N,[1;2]
13n_3716,N,[1;2]
13n_3717,N,[1;2]
13n_3718,N,[2;3]
13n_3719,N,[1;2]
13n_3720,N,[1;3]
13n_3721,N,[1;3]
13n_3722,N,1
13n_3723,N,[1;2]
13n_3724,N,[1;3]
13n_3725,N,[1;2]
13n_3726,N,[1;2]
13n_3727,N,[1;2]
13n_3728,N,[1;3]
13n_3729,N,[1;2]
13n_3730,N,[1;2]
13n_3731,N,1
13n_3732,N,3
13n_3733,N,[2;3]
13n_3734,N,3
13n_3735,N,[2;3]
13n_3736,N,[1;2]
13n_3737,N,4
13n_3738,N,4
13n_3739,N,[2;3]
13n_3740,N,3
13n_3741,N,[1;2]
13n_3742,N,3
13n_3743,N,[2;3]
13n_3744,N,[1;2]
13n_3745,N,[2;3]
13n_3746,N,3
13n_3747,N,[1;2]
13n_3748,N,3
13n_3749,N,[2;3]
13n_3750,N,[1;2]
13n_3751,N,1
13n_3752,N,[1;2]
13n_3753,N,[2;3]
13n_3754,N,3
13n_3755,N,[1;3]
13n_3756,N,3
13n_3757,N,2
13n_3758,N,[1;2]
13n_3759,N,[2;3]
13n_3760,N,[1;3]
13n_3761,N,2
13n_3762,N,1
13n_3763,N,4
13n_3764,N,[1;2]
13n_3765,N,1
13n_3766,N,2
13n_3767,N,1
13n_3768,N,1
13n_3769,N,[1;2]
13n_3770,N,[2;3]
13n_3771,N,3
13n_3772,N,[1;2]
13n_3773,N,3
13n_3774,N,[2;3]
13n_3775,N,[1;2]
13n_3776,N,[2;3]
13n_3777,N,3
13n_3778,N,[1;2]
13n_3779,N,3
13n_3780,N,[2;3]
13n_3781,N,[1;2]
13n_3782,N,[1;2]
13n_3783,N,1
13n_3784,N,3
13n_3785,N,[2;3]
13n_3786,N,[2;3]
13n_3787,N,[1;3]
13n_3788,N,[1;2]
13n_3789,N,[1;2]
13n_3790,N,1
13n_3791,N,1
13n_3792,N,1
13n_3793,N,[2;3]
13n_3794,N,[1;2]
13n_3795,N,[1;2]
13n_3796,N,[1;2]
13n_3797,N,[1;2]
13n_3798,N,[1;2]
13n_3799,N,3
13n_3800,N,[1;3]
13n_3801,N,[1;3]
13n_3802,N,[1;2]
13n_3803,N,[1;2]
13n_3804,N,[1;2]
13n_3805,N,2
13n_3806,N,[1;2]
13n_3807,N,[1;2]
13n_3808,N,2
13n_3809,N,[1;3]
13n_3810,N,[2;3]
13n_3811,N,[1;2]
13n_3812,N,[1;2]
13n_3813,N,[1;2]
13n_3814,N,[2;3]
13n_3815,N,3
13n_3816,N,[1;2]
13n_3817,N,2
13n_3818,N,2
13n_3819,N,[1;2]
13n_3820,N,1
13n_3821,N,1
13n_3822,N,[1;2]
13n_3823,N,[1;2]
13n_3824,N,[1;2]
13n_3825,N,[1;2]
13n_3826,N,[1;2]
13n_3827,N,1
13n_3828,N,[1;2]
13n_3829,N,2
13n_3830,N,[1;2]
13n_3831,N,2
13n_3832,N,[1;2]
13n_3833,N,1
13n_3834,N,[1;2]
13n_3835,N,[1;3]
13n_3836,N,[1;3]
13n_3837,N,4
13n_3838,N,4
13n_3839,N,[1;2]
13n_3840,N,[2;3]
13n_3841,N,4
13n_3842,N,[1;2]
13n_3843,N,[1;2]
13n_3844,N,1
13n_3845,N,2
13n_3846,N,[1;2]
13n_3847,N,[1;2]
13n_3848,N,[1;3]
13n_3849,N,[1;2]
13n_3850,N,[1;2]
13n_3851,N,[1;2]
13n_3852,N,[1;2]
13n_3853,N,[1;2]
13n_3854,N,3
13n_3855,N,1
13n_3856,N,[1;2]
13n_3857,N,[1;2]
13n_3858,N,1
13n_3859,N,1
13n_3860,N,[1;2]
13n_3861,N,[1;3]
13n_3862,N,[1;3]
13n_3863,N,[1;2]
13n_3864,N,[1;2]
13n_3865,N,[1;2]
13n_3866,N,[2;3]
13n_3867,N,3
13n_3868,N,[1;3]
13n_3869,N,2
13n_3870,N,[1;2]
13n_3871,N,[1;2]
13n_3872,N,[1;2]
13n_3873,N,[1;2]
13n_3874,N,[1;2]
13n_3875,N,3
13n_3876,N,3
13n_3877,N,2
13n_3878,N,1
13n_3879,N,[2;3]
13n_3880,N,[2;3]
13n_3881,N,[1;2]
13n_3882,N,[1;2]
13n_3883,N,[1;2]
13n_3884,N,[1;3]
13n_3885,N,[1;2]
13n_3886,N,[1;3]
13n_3887,N,[1;2]
13n_3888,N,[1;2]
13n_3889,N,[1;2]
13n_3890,N,2
13n_3891,N,3
13n_3892,N,[1;2]
13n_3893,N,[1;3]
13n_3894,N,[1;2]
13n_3895,N,[1;2]
13n_3896,N,[1;2]
13n_3897,N,[1;2]
13n_3898,N,[1;2]
13n_3899,N,[1;2]
13n_3900,N,[1;2]
13n_3901,N,1
13n_3902,N,[1;3]
13n_3903,N,2
13n_3904,N,1
13n_3905,N,[1;2]
13n_3906,N,2
13n_3907,N,[1;2]
13n_3908,N,[1;2]
13n_3909,N,[1;2]
13n_3910,N,4
13n_3911,N,3
13n_3912,N,[1;2]
13n_3913,N,[2;3]
13n_3914,N,3
13n_3915,N,[2;4]
13n_3916,N,1
13n_3917,N,2
13n_3918,N,[1;2]
13n_3919,N,1
13n_3920,N,[1;2]
13n_3921,N,[1;2]
13n_3922,N,2
13n_3923,N,[1;3]
13n_3924,N,1
13n_3925,N,1
13n_3926,N,[1;2]
13n_3927,N,[1;2]
13n_3928,N,[1;2]
13n_3929,N,[1;2]
13n_3930,N,2
13n_3931,N,1
13n_3932,N,1
13n_3933,N,[1;2]
13n_3934,N,[1;2]
13n_3935,N,[1;2]
13n_3936,N,[1;2]
13n_3937,N,[1;2]
13n_3938,N,[1;2]
13n_3939,N,[1;2]
13n_3940,N,[1;2]
13n_3941,N,[1;2]
13n_3942,N,[2;3]
13n_3943,N,3
13n_3944,N,[1;3]
13n_3945,N,[2;3]
13n_3946,N,3
13n_3947,N,[2;3]
13n_3948,N,2
13n_3949,N,[1;3]
13n_3950,N,[1;2]
13n_3951,N,[1;2]
13n_3952,N,[1;2]
13n_3953,N,[1;2]
13n_3954,N,2
13n_3955,N,[1;2]
13n_3956,N,[1;2]
13n_3957,N,[1;2]
13n_3958,N,[1;2]
13n_3959,N,[1;2]
13n_3960,N,3
13n_3961,N,2
13n_3962,N,[1;2]
13n_3963,N,[1;2]
13n_3964,N,3
13n_3965,N,[2;3]
13n_3966,N,[1;2]
13n_3967,N,[1;2]
13n_3968,N,[1;2]
13n_3969,N,[1;2]
13n_3970,N,[1;2]
13n_3971,N,1
13n_3972,N,1
13n_3973,N,[1;2]
13n_3974,N,[1;2]
13n_3975,N,[1;2]
13n_3976,N,[1;2]
13n_3977,N,[1;2]
13n_3978,N,2
13n_3979,N,[1;3]
13n_3980,N,1
13n_3981,N,[1;2]
13n_3982,N,[1;2]
13n_3983,N,1
13n_3984,N,1
13n_3985,N,[1;2]
13n_3986,N,1
13n_3987,N,1
13n_3988,N,[1;2]
13n_3989,N,1
13n_3990,N,[2;3]
13n_3991,N,1
13n_3992,N,3
13n_3993,N,[2;3]
13n_3994,N,[2;3]
13n_3995,N,2
13n_3996,N,[1;2]
13n_3997,N,[1;2]
13n_3998,N,[2;3]
13n_3999,N,[1;2]
13n_4000,N,1
13n_4001,N,[1;2]
13n_4002,N,1
13n_4003,N,[1;2]
13n_4004,N,1
13n_4005,N,1
13n_4006,N,[1;2]
13n_4007,N,1
13n_4008,N,[1;2]
13n_4009,N,1
13n_4010,N,[1;2]
13n_4011,N,1
13n_4012,N,[1;2]
13n_4013,N,3
13n_4014,N,[1;2]
13n_4015,N,[1;2]
13n_4016,N,1
13n_4017,N,[1;2]
13n_4018,N,2
13n_4019,N,[1;2]
13n_4020,N,[1;2]
13n_4021,N,1
13n_4022,N,[2;3]
13n_4023,N,[1;2]
13n_4024,N,2
13n_4025,N,[1;3]
13n_4026,N,[1;2]
13n_4027,N,1
13n_4028,N,[1;2]
13n_4029,N,[1;2]
13n_4030,N,1
13n_4031,N,2
13n_4032,N,[1;2]
13n_4033,N,[2;3]
13n_4034,N,[1;2]
13n_4035,N,[1;2]
13n_4036,N,[1;2]
13n_4037,N,[1;2]
13n_4038,N,3
13n_4039,N,2
13n_4040,N,[1;2]
13n_4041,N,[1;2]
13n_4042,N,[1;2]
13n_4043,N,[1;2]
13n_4044,N,1
13n_4045,N,1
13n_4046,N,[1;2]
13n_4047,N,2
13n_4048,N,[1;2]
13n_4049,N,[1;2]
13n_4050,N,[2;3]
13n_4051,N,3
13n_4052,N,2
13n_4053,N,3
13n_4054,N,[1;2]
13n_4055,N,2
13n_4056,N,[1;2]
13n_4057,N,[1;2]
13n_4058,N,[1;2]
13n_4059,N,2
13n_4060,N,1
13n_4061,N,[1;2]
13n_4062,N,[1;2]
13n_4063,N,1
13n_4064,N,[1;2]
13n_4065,N,1
13n_4066,N,2
13n_4067,N,[1;3]
13n_4068,N,[1;2]
13n_4069,N,[1;2]
13n_4070,N,1
13n_4071,N,2
13n_4072,N,2
13n_4073,N,[1;2]
13n_4074,N,[1;3]
13n_4075,N,[1;2]
13n_4076,N,[1;2]
13n_4077,N,[1;2]
13n_4078,N,[1;2]
13n_4079,N,[1;2]
13n_4080,N,[1;2]
13n_4081,N,[1;2]
13n_4082,N,1
13n_4083,N,[1;2]
13n_4084,N,2
13n_4085,N,[2;3]
13n_4086,N,[1;2]
13n_4087,N,2
13n_4088,N,[2;3]
13n_4089,N,[1;2]
13n_4090,N,[1;2]
13n_4091,N,2
13n_4092,N,[1;2]
13n_4093,N,[1;2]
13n_4094,N,[1;2]
13n_4095,N,[1;2]
13n_4096,N,[1;3]
13n_4097,N,[1;2]
13n_4098,N,[1;2]
13n_4099,N,1
13n_4100,N,1
13n_4101,N,3
13n_4102,N,[1;2]
13n_4103,N,2
13n_4104,N,[1;2]
13n_4105,N,[1;2]
13n_4106,N,[1;2]
13n_4107,N,[1;2]
13n_4108,N,[2;3]
13n_4109,N,2
13n_4110,N,[1;2]
13n_4111,N,1
13n_4112,N,[1;2]
13n_4113,N,[1;2]
13n_4114,N,1
13n_4115,N,[1;2]
13n_4116,N,3
13n_4117,N,[1;3]
13n_4118,N,[1;2]
13n_4119,N,[1;2]
13n_4120,N,[1;2]
13n_4121,N,[1;2]
13n_4122,N,[1;2]
13n_4123,N,1
13n_4124,N,3
13n_4125,N,2
13n_4126,N,[1;2]
13n_4127,N,2
13n_4128,N,2
13n_4129,N,[1;2]
13n_4130,N,2
13n_4131,N,[1;2]
13n_4132,N,[1;2]
13n_4133,N,[2;3]
13n_4134,N,[1;2]
13n_4135,N,1
13n_4136,N,[1;2]
13n_4137,N,[1;2]
13n_4138,N,3
13n_4139,N,[1;2]
13n_4140,N,[1;2]
13n_4141,N,2
13n_4142,N,[1;2]
13n_4143,N,3
13n_4144,N,[1;2]
13n_4145,N,[1;2]
13n_4146,N,[1;2]
13n_4147,N,[1;2]
13n_4148,N,[1;2]
13n_4149,N,[1;2]
13n_4150,N,[1;2]
13n_4151,N,[1;2]
13n_4152,N,[1;2]
13n_4153,N,2
13n_4154,N,1
13n_4155,N,[1;2]
13n_4156,N,1
13n_4157,N,1
13n_4158,N,1
13n_4159,N,2
13n_4160,N,2
13n_4161,N,[1;2]
13n_4162,N,[1;3]
13n_4163,N,[1;2]
13n_4164,N,[1;2]
13n_4165,N,[1;2]
13n_4166,N,2
13n_4167,N,1
13n_4168,N,3
13n_4169,N,[1;2]
13n_4170,N,2
13n_4171,N,[1;2]
13n_4172,N,[1;2]
13n_4173,N,[1;2]
13n_4174,N,3
13n_4175,N,[1;2]
13n_4176,N,1
13n_4177,N,[1;2]
13n_4178,N,4
13n_4179,N,[2;3]
13n_4180,N,2
13n_4181,N,[1;3]
13n_4182,N,[1;2]
13n_4183,N,3
13n_4184,N,[1;2]
13n_4185,N,2
13n_4186,N,[1;2]
13n_4187,N,3
13n_4188,N,[1;2]
13n_4189,N,[1;2]
13n_4190,N,2
13n_4191,N,[1;2]
13n_4192,N,1
13n_4193,N,[1;2]
13n_4194,N,[1;2]
13n_4195,N,2
13n_4196,N,2
13n_4197,N,2
13n_4198,N,[1;2]
13n_4199,N,1
13n_4200,N,[2;3]
13n_4201,N,[1;2]
13n_4202,N,3
13n_4203,N,1
13n_4204,N,[1;2]
13n_4205,N,[3;4]
13n_4206,N,[1;2]
13n_4207,N,[2;3]
13n_4208,N,[1;2]
13n_4209,N,[1;2]
13n_4210,N,[1;2]
13n_4211,N,2
13n_4212,N,2
13n_4213,N,2
13n_4214,N,[1;2]
13n_4215,N,1
13n_4216,N,[1;2]
13n_4217,N,[1;2]
13n_4218,N,[1;2]
13n_4219,N,2
13n_4220,N,[2;3]
13n_4221,N,[1;2]
13n_4222,N,2
13n_4223,N,[2;3]
13n_4224,N,[1;2]
13n_4225,N,[1;2]
13n_4226,N,[1;3]
13n_4227,N,[1;2]
13n_4228,N,3
13n_4229,N,[2;3]
13n_4230,N,2
13n_4231,N,[1;3]
13n_4232,N,[1;2]
13n_4233,N,[1;3]
13n_4234,N,2
13n_4235,N,[2;3]
13n_4236,N,[1;2]
13n_4237,N,[1;3]
13n_4238,N,[1;2]
13n_4239,N,1
13n_4240,N,[1;2]
13n_4241,N,[1;2]
13n_4242,N,4
13n_4243,N,2
13n_4244,N,3
13n_4245,N,2
13n_4246,N,2
13n_4247,N,[1;2]
13n_4248,N,3
13n_4249,N,3
13n_4250,N,2
13n_4251,N,2
13n_4252,N,[1;2]
13n_4253,N,[2;3]
13n_4254,N,3
13n_4255,N,[1;2]
13n_4256,N,[3;4]
13n_4257,N,[1;2]
13n_4258,N,[1;2]
13n_4259,N,[1;2]
13n_4260,N,[1;2]
